City,GNIS,Physical Address,Data Source,Building,Building Type,Square Feet,Audited,Audit Notes,Retrofits Done,Retrofit Notes,Fuel Oil,HW District,Electric,Natural Gas,Propane,Biomass,Fuel Oil Post,HW District Post,Electric Post,Natural Gas Post,Propane Post,Biomass Post,implementation cost
Tok,1411046,FALSE,ARIS,Tok School Athletic FacilityAlaska Gateway School District,Education - K - 12,29810,No,,,,9998.759124,,57058.33353,,874.8590164,,,,,,,,
Tok,1411046,FALSE,ARIS,Tok SchoolAlaska Gateway School District,Education - K - 12,74618.5,No,,,,69287.15036,,392283.5305,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Upper Tanana Health Center (TCC),Health Care - Hospitals,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,ARIS,Tok Area OfficeDept. of Fish & Game,Office,1674,No,,,,1357.624818,,8928.680357,,,,,,,,,,
Tok,1411046,FALSE,ARIS,Weigh Station - Scale House --2523000889*Northern Region,Other,1320,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Building Maintenance Shop,Other,2240,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,ARIS,Weigh Station- Inspection Building --2523000890*Northern Region,Other,4260,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,ARIS,Maintenance Shop --2523000884*Northern Region,Other,9600,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Combined Facility,Other,10934,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Fish and Game (new),Other,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Fish and Game (old),Other,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,RurALCAP Head Start and Service Center,Other,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Tok Visitors Center,Other,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,USPS,Other,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Tok Dog Musher's Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,State Court House,Public Safety,,No,,,,,,,,,,,,,,,,
Tok,1411046,FALSE,Regional Planners,Warm Storage Bldg,Warehousing,8660,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,101 VILLAGE RD,End Use Study,SPECIAL ED BUILDING,Education - K - 12,1440,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,0,End Use Study,ELEMENTARY SCHOOL,Education - K - 12,5016,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,101 VILLAGE RD,End Use Study,NELSON ISLAND AREA SCHOOL,Education - K - 12,27995,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,FALSE,ARIS,Toksook Bay Sub-Regional ClinicYukon Kuskokwim Health Corporation,Health Care - Hospitals,10416,No,,,,8156.919124,,135593.2203,,,,,,,,,,
Toksook Bay,1411060,FALSE,Regional Planners,Village Corporation,Office,,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,FALSE,Regional Planners,SRE Building (Heated),Other,1104,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,FALSE,Regional Planners,Building 2,Other,2000,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,FALSE,Regional Planners,Building 1,Other,120000,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,FALSE,ARIS,Tooksook Bay Tribal Office and Community HallTribal Government - ANTHC,Public Assembly,4530,Yes,Yes,,,2529.19708,,10118.09048,,,,,,,,,,
Toksook Bay,1411060,0,End Use Study,WAREHOUSE,Warehousing,1000,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,FALSE,Regional Planners,Generator/Warehouse,Warehousing,1560,No,,,,,,,,,,,,,,,,
Toksook Bay,1411060,FALSE,Regional Planners,Water Treatment Plant,Water & Sewer,354,Yes,Yes,,,,,,,,,,,,,,,
Trapper Creek,1417100,FALSE,Dept. of Ed,,Education - K - 12,16080,No,,,,,,,,,,,,,,,,
Tuluksak,1411295,FALSE,Regional Planners,High School Generator Bldg,Education - K - 12,320,No,,,,,,,,,,,,,,,,
Tuluksak,1411295,0,End Use Study,VOC ED BUILDING,Education - K - 12,2320,No,,,,,,,,,,,,,,,,
Tuluksak,1411295,FALSE,Regional Planners,K-12 School,Education - K - 12,42404,No,,,,,,,,,,,,,,,,
Tuluksak,1411295,FALSE,ARIS,Tuluksak Health ClinicTribal Government - ANTHC,Health Care - Nursing/Residential Care,768,No,,,,544.379562,,9010.08109,,,,,,,,,,
Tuluksak,1411295,FALSE,ANTHC,Village Corporation,Office,1800,No,,,,895,,6570,,,,725,,6532,,,,500
Tuluksak,1411295,FALSE,ARIS,Tuluksak Early Childhood Training CenterTribal Government - ANTHC,Other,768,No,,,,,,1884.016663,,,,,,,,,,
Tuluksak,1411295,FALSE,ANTHC,,Other,768,No,,,,753,,4986,,,,482,,3885,,,,5387
Tuluksak,1411295,FALSE,ANTHC,Recreation Center,Public Assembly,1152,No,,,,242,,7442,,,,178,,3877,,,,12093
Tuluksak,1411295,FALSE,Regional Planners,Tuluksak Tribal Council,Public Assembly,1800,Yes,Yes,NO,,,,,,,,,,,,,,
Tuluksak,1411295,0,End Use Study,Village Council,Public Assembly,,No,,,,,,,,,,,,,,,,
Tuluksak,1411295,FALSE,ANTHC,Jail,Public Safety,360,No,,,,386,,405,,,,309,,385,,,,500
Tuluksak,1411295,FALSE,Regional Planners,Water Plant & Wash,Water & Sewer,1800,No,,,,,,,,,,,,,,,,
Tuntutuliak,1411324,FALSE,Dept. of Ed,,Education - K - 12,19822,No,,,,,,,,,,,,,,,,
Tuntutuliak,1411324,FALSE,ARIS,Tuntutuliak Health ClinicTribal Government - ANTHC,Health Care - Hospitals,2214,No,,,,,,21986.19846,,,,,,,,,,
Tuntutuliak,1411324,FALSE,ANTHC,Tuntutuliak Community BuildingTribal Government - ANTHC,Office,1947,No,,,,1838,,11333,,,,1265,,10253,,,,23263
Tuntutuliak,1411324,FALSE,ANTHC,Tuntutuliak VPSO BuildingTribal Government - ANTHC,Public Safety,1365,No,,,,799,,5196,,,,566,,3959,,,,13830
Tuntutuliak,1411324,0,End Use Study,Sre Building  --1,Warehousing,960,No,,,,,,,,,,,,,,,,
Tuntutuliak,1411324,0,End Use Study,Sre Building  --2  (Heated),Warehousing,960,No,,,,,,,,,,,,,,,,
Tuntutuliak,1411324,FALSE,Regional Planners,Water Plant & Washeteria,Water & Sewer,2240,Yes,Yes,,,,,,,,,,,,,,,
Tununak,1410644,FALSE,Regional Planners,Paul Albert Memorial School,Education - K - 12,19382,No,,,,,,,,,,,,,,,,
Tununak,1410644,FALSE,ANTHC,Tununak Health ClinicTribal Government - ANTHC,Health Care - Hospitals,2422,No,,,,801,,26391,,,,938,,13670,,,,4025
Tununak,1410644,FALSE,ANTHC,Tribal Office,Office,1599,No,,,,1451,,4838,,,,595,,4319,,,,53837
Tununak,1410644,FALSE,Regional Planners,Village Corporation,Office,,No,,,,,,,,,,,,,,,,
Tununak,1410644,FALSE,Regional Planners,Generator Module,Other,160,No,,,,,,,,,,,,,,,,
Tununak,1410644,FALSE,Regional Planners,Utility Building,Other,532,No,,,,,,,,,,,,,,,,
Tununak,1410644,FALSE,Regional Planners,Village Council,Public Assembly,,No,,,,,,,,,,,,,,,,
Tununak,1410644,FALSE,ANTHC,Tununak Tribal Pollice OfficeTribal Government - ANTHC,Public Safety,768,No,,,,784,,1792,,,,318,,1595,,,,11939
Tununak,1410644,FALSE,Regional Planners,Warehouse,Warehousing,960,No,,,,,,,,,,,,,,,,
Tununak,1410644,FALSE,Regional Planners,"Water Plant, Washeteria & Well House",Water & Sewer,2048,Yes,Yes,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,ARIS,Twin Hills K-12Regional Education Attendance Area,Education - K - 12,6499,Yes,Yes,,,12116.05839,,14970.13473,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,School Fuel Storage,Education - K - 12,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,School Generator,Education - K - 12,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Clinic,Health Care - Hospitals,1604,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Village Council Offices,Office,2400,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Native Corp.,Office,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Village Generator Building,Other,384,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Village Garage,Other,768,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,ARIS,SRE Building --2533001216*Central Region,Other,1104,No,,,,482.1372263,,,,,,,,,,,,
Twin Hills,1416737,0,End Use Study,N/A,Other,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,0,End Use Study,N/A,Other,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Propane Farm (shed),Other,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Tank Farm ,Other,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,UUI,Other,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Community Hall,Public Assembly,560,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Church,Public Assembly,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Airport & State Storage Bldg,Warehousing,1104,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Water Storage Tank,Warehousing,,No,,,,,,,,,,,,,,,,
Twin Hills,1416737,FALSE,Regional Planners,Water Treatment Plant,Water & Sewer,,No,,,,,,,,,,,,,,,,
Tyonek,1414206,,End Use Study,,Education - K - 12,25976,No,,,,,,,,,,,,,,,,
Tyonek,1414206,0,End Use Study,Indian Creek Health Clinic,Health Care - Hospitals,1200,No,,,,,,,,,,,,,,,,
Tyonek,1414206,0,End Use Study,USPS,Other,,No,,,,,,,,,,,,,,,,
Ugashik,1411486,0,End Use Study,Fish Processing Plant,Other,3000,No,,,,,,,,,,,,,,,,
Ugashik,1411486,0,End Use Study,Community Center,Public Assembly,2400,No,,,,1400,,,,,,,,,,,,
Ugashik,1411486,0,End Use Study,Warehouse,Warehousing,5000,No,,,,4000,,,,,,,,,,,,
Ugashik,1411486,0,End Use Study,Equipment Storage Building,Warehousing,6000,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Voc Ed Wood Shop,Education - K - 12,1200,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Voc Ed Metal Shop,Education - K - 12,2088,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Hanger/Distance Center,Education - K - 12,9000,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,FALSE,ARIS,Unalakleet Elementary,Education - K - 12,26513,No,,,,28910,,289641.6076,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,K-12 School,Education - K - 12,46200,No,,,,78450,,,,,,,,,,,,
Unalakleet,1411517,P.O. Box 270,End Use Study,Native Village of Unalakleet Office Building,Office,1500,No,,,,2250,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,City Office Building,Office,1600,No,,,,4000,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Old City Office Building,Office,2000,No,,,,500,,,,,,,,,,,,
Unalakleet,1411517,1ST AND MAIN ST,End Use Study,District Office,Office,17545,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,BSSD - District Office,Office,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,NVU Office,Office,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Unalakleet Native Corporation,Office,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,UNC - Post Office Building,Office,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,UNC - Store/Office,Office,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Fuel Distribution Building,Other,450,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,FALSE,ARIS,SREB Building (new) --2523001129*Northern Region,Other,2400,No,,,,9163.560438,,59621.53659,,,,,,,,,,
Unalakleet,1411517,FALSE,ARIS,SREB Building (Old) --2523001135*Northern Region,Other,10320,No,,,,1444.051095,,12327.61095,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Fish Plant,Other,12000,No,,,,1200,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,BSSD - Hanger,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,BSSD - Shop,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Covenant Adoitorium Gym,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Covenant Parsonage ***,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Lighthouse Baptist,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Maggies ,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Norton Sound S ____ Engine Repaire,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,NSSP,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Peace on Earth,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,RAVN Air,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,RYAN Air,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,UNC - Igloo,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,UNC Boat Shop,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,West Cost Aviation,Other,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Library,Public Assembly,900,No,,,,2500,,,,,,,,,,,,
Unalakleet,1411517,209 Main St.,End Use Study,Unalakleet Covenant Church,Public Assembly,2000,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,N. Tuttu St.,End Use Study,Community Hall,Public Assembly,4000,No,,,,3000,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Catholic Church,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,City Fire Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,Covenant Church,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,,Regional Planners,NVU Community Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Red Code Building-Shack,Public Safety,200,No,,,,500,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,AC Commercial Company Store,Retail - Other,10840,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Wood Storage Building,Warehousing,483,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Cold Storage Metal,Warehousing,800,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Baylor Facility,Warehousing,2500,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,District Warehouse,Warehousing,3200,No,,,,,,,,,,,,,,,,
Unalakleet,1411517,0,End Use Study,Old School Storage,Warehousing,9700,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Carl's Bayview Inn,Accommodation Services,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unisea Inn,Accommodation Services,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Dept. of Ed,,Education - K - 12,79780,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska City School (High School),Education - K - 12,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska Pre-School/Head Start,Education - K - 12,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska School Dist. Office,Education - K - 12,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Walkabout (Alt. School),Education - K - 12,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,University of Alaska (UAF),Education - University,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Dutch Harbor Post Office,Office,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,OC Office,Office,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Ounalashka Corporation Office,Office,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Qawalangin Tribal Office,Office,,No,,,,,,,,,,,,,,,,
unalaska,1419424,FALSE,ARIS,Maintenance Shop/SEF --2533001215*Central Region,Other,2925,No,,,,6960.013139,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Aerology Museum,Other,4236,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,"Alyeska Seafood, LLC.",Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Ballyhoo Dock,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Bowling Alley,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Carl E. Moses Small Boar Harbor,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Eagle's View Elementary Achigaalux,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Employee Housing,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Icicle Seafoods,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Iliuliuk Medical Center,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Museum of the Aleutians/WWII Nat'l. Park,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,North Pacific Fuel,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Off Shore Systems Inc.,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Oonalaska Wellness Center,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Radiant Heating Fuel Service,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Robert Storrs Int'l. Small Boat Harbor,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Royal Aleutian Seafoods,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Seaplane Base,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,State Troopers Post,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,The Grand Aleutian,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Trident Seafoods,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska Airport,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska Light Cargo Dock,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska Marine Center,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unisea Seafoods,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unlaska Electric Utility,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,US Coast Guard Dock,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Westward Seafoods,Other,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,"Church of the Holy Ascension, Russian Orthodox",Public Assembly,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Father Ishmail Gromoff Senior Center,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Public Library,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska City Hall,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska Community Broadcasting Inc.,Public Assembly,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Amaknak Fire Station,Public Safety,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Court Bldg.,Public Safety,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Unalaska Police Dept. (Public Safety Bldg.),Public Safety,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,ARIS,Employee Housing*Central Region,Residential - Multi-Family,,No,,,,2103.087591,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Trident Bunkhouse,Residential - Multi-Family,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Chemical Storage Bldg.,Warehousing,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,C&M Breakwater,Water & Sewer,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Wastewater Treatment Facility,Water & Sewer,,No,,,,,,,,,,,,,,,,
Unalaska,1419424,FALSE,Regional Planners,Water Treatment Facility,Water & Sewer,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Dept. of Ed,,Education - K - 12,248692,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,Bunkhouse/Office --2523001161*Northern Region,Office,5888,No,,,,4241.294891,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,Airport Equipment Shop --2523001159*Northern Region,Other,3200,No,,,,3822.79708,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,Supply Building --2523001157*Northern Region,Other,3200,No,,,,12401.2073,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,Maintenance Shop (new addition) --2523000957*Northern Region,Other,3721,No,,,,13856.77226,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,Buildings Crew Shop --2523001160*Northern Region,Other,4100,No,,,,3751.256934,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,ARFF Building --2523000732*Northern Region,Other,6320,No,,,,7402.261314,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,Maintenance Shop (Hwy Crew) --2523000932*Northern Region,Other,8080,No,,,,5528.776642,,,,,,,,,,,,
Valdez,1412465,FALSE,Regional Planners,Rogue's Garden Bldg.,Other,8800,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,SEF Maintenance Shop --2523000931*Northern Region,Other,8920,No,,,,12401.2073,,,,,,,,,,,,
Valdez,1412465,FALSE,ARIS,DOT&PF Headquarters Building --2523000930*Northern Region,Other,10188,No,,,,4817.277372,,262302.3607,,,,,,,,,,
Valdez,1412465,FALSE,Regional Planners,Growden-Harrison Bldg.,Other,30295,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,100 N HARBOR DR,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,100 SAWMILL DR,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,101 E CHENA ST (70600030051),Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,101 EGAN DR,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,101 HAZELET AVE,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,101 MEALS AVE,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,101 S HAZELET AVE,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,1011 SALCHA WAY,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,104 CHENEGA AVE,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,105 VALDEZ AIRPORT RD,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,106 CHENEGA AVE,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,1065 Salcha Way,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,110 HANGAR WAY,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,111 HAZELET AVE,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,113 FAIRBANKS DR,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,113 GALENA DR,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,117 TATITLEK AVE (70400310010),Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,118 EGAN DR,Other,,No,,,,,,,,,,,,,,,,
Valdez,1412465,FALSE,Valdez Property Asseessor,120 EGAN DR (70400330041),Other,,No,,,,,,,,,,,,,,,,
